Country,Year,Production,Consumption,Exports,Imports
Portugal,1996,,,,44580000.0
Portugal,1997,,,,43620000.0
Portugal,1998,,,,45720000.0
Portugal,1999,,,,49020000.0
Portugal,2000,,,,48660000.0
Portugal,2001,,,,50580000.0
Portugal,2002,,,,50280000.0
Portugal,2003,,,,50040000.0
Portugal,2004,,,,50280000.0
Portugal,2005,,,,49860000.0
Portugal,2006,,,,51720000.0
Portugal,2007,,,,54660000.0
Portugal,2008,,,,53100000.0
Portugal,2009,,,,53220000.0
Portugal,2010,,,,60600000.0
Portugal,2011,,,,63480000.0
Portugal,2012,,,,64560000.0
Portugal,2013,,,,63780000.0
Portugal,2014,,,,63600000.0
Portugal,2015,,,,62640000.0
Portugal,2016,,,,67680000.0
Portugal,2017,,,,65640000.0
Portugal,2018,,,,68400000.0
Portugal,2019,,,,73200000.0
Romania,1990,,,,26520000.0
Romania,1991,,,,20100000.0
Romania,1992,,,,36180000.0
Romania,1993,,,,25500000.0
Romania,1994,,,,20820000.0
Romania,1995,,,,33060000.0
Romania,1996,,,,41820000.0
Romania,1997,,,,37860000.0
Romania,1998,,,,35700000.0
Romania,1999,,,,30660000.0
Romania,2000,,,,33120000.0
Romania,2001,,,,37980000.0
Romania,2002,,,,44280000.0
Romania,2003,,,,45300000.0
Romania,2004,,,,49680000.0
Romania,2005,,,,52440000.0
Romania,2006,,,,51240000.0
Romania,2007,,,,50400000.0
Romania,2008,,,,49560000.0
Romania,2009,,,,48660000.0
Romania,2010,,,,50340000.0
Romania,2011,,,,50640000.0
Romania,2012,,,,54180000.0
Romania,2013,,,,58260000.0
Romania,2014,,,,57480000.0
Romania,2015,,,,60720000.0
Romania,2016,,,,68040000.0
Romania,2017,,,,69300000.0
Romania,2018,,,,70440000.0
Romania,2019,,,,69900000.0
Russian Federation,1990,,,,0.0
Russian Federation,1991,,,,0.0
Russian Federation,1992,,,,82920000.0
Russian Federation,1993,,,,107700000.0
Russian Federation,1994,,,,103560000.0
Russian Federation,1995,,,,103680000.0
Russian Federation,1996,,,,67680000.0
Russian Federation,1997,,,,131100000.0
Russian Federation,1998,,,,103920000.0
Russian Federation,1999,,,,82080000.0
Russian Federation,2000,,,,113400000.0
Russian Federation,2001,,,,183420000.0
Russian Federation,2002,,,,210240000.0
Russian Federation,2003,,,,226320000.0
Russian Federation,2004,,,,192300000.0
Russian Federation,2005,,,,200160000.0
Russian Federation,2006,,,,207900000.0
Russian Federation,2007,,,,259080000.0
Russian Federation,2008,,,,243180000.0
Russian Federation,2009,,,,213180000.0
Russian Federation,2010,,,,249300000.0
Russian Federation,2011,,,,253080000.0
Russian Federation,2012,,,,250500000.0
Russian Federation,2013,,,,264600000.0
Russian Federation,2014,,,,284820000.0
Russian Federation,2015,,,,282600000.0
Russian Federation,2016,,,,313980000.0
Russian Federation,2017,,,,328080000.0
Russian Federation,2018,,,,317280000.0
Russian Federation,2019,,,,355020000.0
Rwanda,1990,32100000.0,60000.0,46740000.0,
Rwanda,1991,29040000.0,60000.0,28440000.0,
Rwanda,1992,38340000.0,60000.0,38700000.0,
Rwanda,1993,26640000.0,60000.0,28860000.0,
Rwanda,1994,1320000.0,60000.0,1800000.0,
Rwanda,1995,19740000.0,60000.0,18840000.0,
Rwanda,1996,17580000.0,60000.0,15900000.0,
Rwanda,1997,11580000.0,180000.0,13080000.0,
Rwanda,1998,13380000.0,180000.0,12840000.0,
Rwanda,1999,18420000.0,120000.0,18840000.0,
Rwanda,2000,16380000.0,120000.0,16200000.0,
Rwanda,2001,17760000.0,120000.0,16740000.0,
Rwanda,2002,19200000.0,19980.0,19800000.0,
Rwanda,2003,15960000.0,19980.0,14700000.0,
Rwanda,2004,27000000.0,60000.0,27000000.0,
Rwanda,2005,20220000.0,60000.0,14160000.0,
Rwanda,2006,21060000.0,60000.0,23340000.0,
Rwanda,2007,13440000.0,60000.0,15360000.0,
Rwanda,2008,22140000.0,60000.0,19560000.0,
Rwanda,2009,15540000.0,60000.0,18240000.0,
Rwanda,2010,19380000.0,60000.0,17760000.0,
Rwanda,2011,15060000.0,60000.0,16620000.0,
Rwanda,2012,15540000.0,60000.0,15060000.0,
Rwanda,2013,15480000.0,60000.0,15240000.0,
Rwanda,2014,14280000.0,60000.0,15360000.0,
Rwanda,2015,17580000.0,60000.0,15780000.0,
Rwanda,2016,13860000.0,60000.0,14640000.0,
Rwanda,2017,15840000.0,60000.0,14760000.0,
Rwanda,2018,22800000.0,60000.0,21000000.0,
Rwanda,2019,20880000.0,60000.0,23340000.0,
Sierra Leone,1990,2580000.0,540000.0,8400000.0,
Sierra Leone,1991,3240000.0,540000.0,6240000.0,
Sierra Leone,1992,2340000.0,540000.0,2820000.0,
Sierra Leone,1993,2220000.0,300000.0,2460000.0,
Sierra Leone,1994,4380000.0,300000.0,3720000.0,
Sierra Leone,1995,2640000.0,480000.0,4260000.0,
Sierra Leone,1996,2460000.0,480000.0,1740000.0,
Sierra Leone,1997,3000000.0,300000.0,2820000.0,
Sierra Leone,1998,1620000.0,300000.0,2520000.0,
Sierra Leone,1999,3540000.0,300000.0,1380000.0,
Sierra Leone,2000,2940000.0,300000.0,2400000.0,
Sierra Leone,2001,4740000.0,300000.0,2160000.0,
Sierra Leone,2002,2520000.0,300000.0,4800000.0,
Sierra Leone,2003,2160000.0,300000.0,2040000.0,
Sierra Leone,2004,900000.0,300000.0,1380000.0,
Sierra Leone,2005,3600000.0,300000.0,1200000.0,
Sierra Leone,2006,1860000.0,300000.0,3060000.0,
Sierra Leone,2007,2400000.0,300000.0,3060000.0,
Sierra Leone,2008,5160000.0,300000.0,1560000.0,
Sierra Leone,2009,5460000.0,300000.0,6240000.0,
Sierra Leone,2010,1980000.0,300000.0,3480000.0,
Sierra Leone,2011,4680000.0,300000.0,2220000.0,
Sierra Leone,2012,3660000.0,300000.0,3900000.0,
Sierra Leone,2013,1920000.0,300000.0,3420000.0,
Sierra Leone,2014,2760000.0,300000.0,1440000.0,
Sierra Leone,2015,2760000.0,300000.0,3240000.0,
Sierra Leone,2016,2280000.0,300000.0,1560000.0,
Sierra Leone,2017,2280000.0,300000.0,2100000.0,
Sierra Leone,2018,2700000.0,300000.0,1620000.0,
Sierra Leone,2019,2400000.0,300000.0,2820000.0,
Slovakia,1990,,,,0.0
Slovakia,1991,,,,0.0
Slovakia,1992,,,,0.0
Slovakia,1993,,,,17280000.0
Slovakia,1994,,,,15420000.0
Slovakia,1995,,,,15000000.0
Slovakia,1996,,,,15660000.0
Slovakia,1997,,,,15180000.0
Slovakia,1998,,,,15540000.0
Slovakia,1999,,,,16140000.0
Slovakia,2000,,,,17160000.0
Slovakia,2001,,,,19020000.0
Slovakia,2002,,,,18000000.0
Slovakia,2003,,,,18180000.0
Slovakia,2004,,,,17880000.0
Slovakia,2005,,,,18480000.0
Slovakia,2006,,,,20820000.0
Slovakia,2007,,,,30480000.0
Slovakia,2008,,,,36660000.0
Slovakia,2009,,,,27480000.0
Slovakia,2010,,,,39300000.0
Slovakia,2011,,,,46620000.0
Slovakia,2012,,,,46320000.0
Slovakia,2013,,,,47880000.0
Slovakia,2014,,,,55140000.0
Slovakia,2015,,,,54600000.0
Slovakia,2016,,,,54360000.0
Slovakia,2017,,,,43380000.0
Slovakia,2018,,,,53400000.0
Slovakia,2019,,,,46380000.0
Slovenia,1990,,,,0.0
Slovenia,1991,,,,0.0
Slovenia,1992,,,,7380000.0
Slovenia,1993,,,,9120000.0
Slovenia,1994,,,,9540000.0
Slovenia,1995,,,,8880000.0
Slovenia,1996,,,,10500000.0
Slovenia,1997,,,,10260000.0
Slovenia,1998,,,,10440000.0
Slovenia,1999,,,,10920000.0
Slovenia,2000,,,,11220000.0
Slovenia,2001,,,,11640000.0
Slovenia,2002,,,,12060000.0
Slovenia,2003,,,,10620000.0
Slovenia,2004,,,,11760000.0
Slovenia,2005,,,,11460000.0
Slovenia,2006,,,,11220000.0
Slovenia,2007,,,,12300000.0
Slovenia,2008,,,,12300000.0
Slovenia,2009,,,,12600000.0
Slovenia,2010,,,,13080000.0
Slovenia,2011,,,,13380000.0
Slovenia,2012,,,,13260000.0
Slovenia,2013,,,,15480000.0
Slovenia,2014,,,,16140000.0
Slovenia,2015,,,,16320000.0
Slovenia,2016,,,,19380000.0
Slovenia,2017,,,,24060000.0
Slovenia,2018,,,,33000000.0
Slovenia,2019,,,,37200000.0
Spain,1990,,,,183180000.0
Spain,1991,,,,178200000.0
Spain,1992,,,,204840000.0
Spain,1993,,,,168780000.0
Spain,1994,,,,181680000.0
Spain,1995,,,,188760000.0
Spain,1996,,,,210900000.0
Spain,1997,,,,226620000.0
Spain,1998,,,,223080000.0
Spain,1999,,,,239160000.0
Spain,2000,,,,226080000.0
Spain,2001,,,,243480000.0
Spain,2002,,,,241560000.0
Spain,2003,,,,248160000.0
Spain,2004,,,,250380000.0
Spain,2005,,,,261360000.0
Spain,2006,,,,272280000.0
Spain,2007,,,,292500000.0
Spain,2008,,,,291840000.0
Spain,2009,,,,288660000.0
Spain,2010,,,,302040000.0
Spain,2011,,,,289260000.0
Spain,2012,,,,305640000.0
Spain,2013,,,,308220000.0
Spain,2014,,,,324360000.0
Spain,2015,,,,325740000.0
Spain,2016,,,,339600000.0
Spain,2017,,,,324840000.0
Spain,2018,,,,340380000.0
Spain,2019,,,,359040000.0
Sri Lanka,1990,5760000.0,4000020.0,1140000.0,
Sri Lanka,1991,4920000.0,4020000.0,1320000.0,
Sri Lanka,1992,3180000.0,1680000.0,900000.0,
Sri Lanka,1993,3240000.0,1200000.0,840000.0,
Sri Lanka,1994,2520000.0,1200000.0,2820000.0,
Sri Lanka,1995,2160000.0,1200000.0,1320000.0,
Sri Lanka,1996,2220000.0,1200000.0,720000.0,
Sri Lanka,1997,3480000.0,1200000.0,1260000.0,
Sri Lanka,1998,2760000.0,1800000.0,1620000.0,
Sri Lanka,1999,1920000.0,1800000.0,1020000.0,
Sri Lanka,2000,1980000.0,1800000.0,120000.0,
Sri Lanka,2001,1920000.0,1800000.0,240000.0,
Sri Lanka,2002,2040000.0,1800000.0,180000.0,
Sri Lanka,2003,2220000.0,1800000.0,360000.0,
Sri Lanka,2004,1920000.0,1800000.0,420000.0,
Sri Lanka,2005,2100000.0,1800000.0,180000.0,
Sri Lanka,2006,1980000.0,1800000.0,420000.0,
Sri Lanka,2007,1980000.0,1800000.0,240000.0,
Sri Lanka,2008,1860000.0,1800000.0,120000.0,
Sri Lanka,2009,1920000.0,1800000.0,60000.0,
Sri Lanka,2010,2220000.0,2100000.0,120000.0,
Sri Lanka,2011,2160000.0,2100000.0,120000.0,
Sri Lanka,2012,2100000.0,2100000.0,0.0,
Sri Lanka,2013,2220000.0,2100000.0,0.0,
Sri Lanka,2014,2160000.0,2100000.0,120000.0,
Sri Lanka,2015,2160000.0,2100000.0,0.0,
Sri Lanka,2016,2220000.0,2100000.0,60000.0,
Sri Lanka,2017,2220000.0,2100000.0,120000.0,
Sri Lanka,2018,2160000.0,2100000.0,120000.0,
Sri Lanka,2019,2160000.0,2100000.0,60000.0,
Sweden,1990,,,,106020000.0
Sweden,1991,,,,103020000.0
Sweden,1992,,,,106320000.0
Sweden,1993,,,,105420000.0
Sweden,1994,,,,113580000.0
Sweden,1995,,,,85200000.0
Sweden,1996,,,,91320000.0
Sweden,1997,,,,88380000.0
Sweden,1998,,,,86400000.0
Sweden,1999,,,,87360000.0
Sweden,2000,,,,80640000.0
Sweden,2001,,,,85920000.0
Sweden,2002,,,,87780000.0
Sweden,2003,,,,86100000.0
Sweden,2004,,,,89700000.0
Sweden,2005,,,,101580000.0
Sweden,2006,,,,109200000.0
Sweden,2007,,,,106200000.0
Sweden,2008,,,,108240000.0
Sweden,2009,,,,99540000.0
Sweden,2010,,,,103620000.0
Sweden,2011,,,,98820000.0
Sweden,2012,,,,100800000.0
Sweden,2013,,,,102540000.0
Sweden,2014,,,,131880000.0
Sweden,2015,,,,127260000.0
Sweden,2016,,,,141000000.0
Sweden,2017,,,,138360000.0
Sweden,2018,,,,135720000.0
Sweden,2019,,,,140880000.0
Switzerland,1990,,,,70260000.0
Switzerland,1991,,,,67800000.0
Switzerland,1992,,,,66060000.0
Switzerland,1993,,,,63600000.0
Switzerland,1994,,,,65940000.0
Switzerland,1995,,,,61020000.0
Switzerland,1996,,,,66720000.0
Switzerland,1997,,,,58260000.0
Switzerland,1998,,,,66720000.0
Switzerland,1999,,,,68340000.0
Switzerland,2000,,,,70260000.0
Switzerland,2001,,,,75300000.0
Switzerland,2002,,,,73020000.0
Switzerland,2003,,,,79320000.0
Switzerland,2004,,,,74160000.0
Switzerland,2005,,,,98460000.0
Switzerland,2006,,,,90180000.0
Switzerland,2007,,,,109380000.0
Switzerland,2008,,,,118680000.0
Switzerland,2009,,,,126060000.0
Switzerland,2010,,,,139080000.0
Switzerland,2011,,,,149880000.0
Switzerland,2012,,,,148680000.0
Switzerland,2013,,,,160020000.0
Switzerland,2014,,,,158580000.0
Switzerland,2015,,,,164880000.0
Switzerland,2016,,,,168960000.0
Switzerland,2017,,,,174240000.0
Switzerland,2018,,,,185160000.0
Switzerland,2019,,,,193680000.0
Tanzania,1990,55920000.0,240000.0,61140000.0,
Tanzania,1991,47400000.0,210000.0,52260000.0,
Tanzania,1992,47160000.0,1152000.0,49680000.0,
Tanzania,1993,44040000.0,1050000.0,62220000.0,
Tanzania,1994,40740000.0,1050000.0,37920000.0,
Tanzania,1995,53820000.0,816000.0,44700000.0,
Tanzania,1996,45840000.0,996000.0,58200000.0,
Tanzania,1997,37440000.0,1020000.0,39300000.0,
Tanzania,1998,44340000.0,1020000.0,44520000.0,
Tanzania,1999,50520000.0,840000.0,38580000.0,
Tanzania,2000,48540000.0,900000.0,44400000.0,
Tanzania,2001,37440000.0,900000.0,51960000.0,
Tanzania,2002,49440000.0,900000.0,29760000.0,
Tanzania,2003,36720000.0,1620000.0,52980000.0,
Tanzania,2004,45780000.0,2220000.0,33180000.0,
Tanzania,2005,48240000.0,2820000.0,42720000.0,
Tanzania,2006,49320000.0,2820000.0,43920000.0,
Tanzania,2007,48600000.0,2820000.0,48420000.0,
Tanzania,2008,71160000.0,2820000.0,49080000.0,
Tanzania,2009,40500000.0,2820000.0,69420000.0,
Tanzania,2010,50760000.0,2820000.0,33360000.0,
Tanzania,2011,38460000.0,3537000.0,47880000.0,
Tanzania,2012,69060000.0,4302000.0,45360000.0,
Tanzania,2013,48660000.0,4408020.0,56100000.0,
Tanzania,2014,45180000.0,4603020.0,43080000.0,
Tanzania,2015,55800000.0,5523000.0,42540000.0,
Tanzania,2016,50760000.0,5478000.0,54300000.0,
Tanzania,2017,46980000.0,5500020.0,39840000.0,
Tanzania,2018,70500000.0,5520000.0,51360000.0,
Tanzania,2019,55560000.0,5700000.0,64140000.0,
Thailand,1990,45420000.0,11280000.0,60060000.0,
Thailand,1991,88140000.0,13200000.0,32460000.0,
Thailand,1992,75300000.0,13980000.0,69840000.0,
Thailand,1993,76500000.0,15000000.0,58920000.0,
Thailand,1994,83940000.0,16980000.0,68160000.0,
Thailand,1995,79020000.0,25020000.0,72600000.0,
Thailand,1996,84240000.0,19980000.0,52380000.0,
Thailand,1997,77580000.0,23400000.0,63960000.0,
Thailand,1998,54960000.0,25980000.0,46680000.0,
Thailand,1999,76380000.0,25980000.0,29580000.0,
Thailand,2000,101520000.0,30000000.0,58200000.0,
Thailand,2001,42840000.0,30000000.0,68880000.0,
Thailand,2002,43920000.0,30000000.0,15180000.0,
Thailand,2003,49620000.0,30000000.0,10860000.0,
Thailand,2004,53040000.0,30000000.0,25200000.0,
Thailand,2005,63840000.0,30000000.0,22500000.0,
Thailand,2006,49320000.0,30000000.0,32400000.0,
Thailand,2007,39000000.0,33000000.0,21900000.0,
Thailand,2008,40500000.0,36000000.0,10500000.0,
Thailand,2009,47700000.0,42000000.0,11100000.0,
Thailand,2010,49680000.0,46500000.0,22200000.0,
Thailand,2011,49860000.0,66000000.0,14580000.0,
Thailand,2012,36480000.0,67800000.0,21000000.0,
Thailand,2013,38280000.0,72000000.0,2940000.0,
Thailand,2014,50700000.0,75000000.0,1620000.0,
Thailand,2015,45720000.0,78000000.0,34680000.0,
Thailand,2016,32280000.0,81000000.0,7860000.0,
Thailand,2017,38280000.0,82500000.0,8460000.0,
Thailand,2018,28920000.0,84000000.0,15480000.0,
Thailand,2019,31020000.0,84000000.0,10440000.0,
Timor-Leste,1990,0.0,0.0,0.0,
Timor-Leste,1991,0.0,0.0,0.0,
Timor-Leste,1992,0.0,0.0,0.0,
Timor-Leste,1993,0.0,0.0,0.0,
Timor-Leste,1994,0.0,0.0,0.0,
Timor-Leste,1995,0.0,0.0,0.0,
Timor-Leste,1996,0.0,0.0,0.0,
Timor-Leste,1997,0.0,0.0,0.0,
Timor-Leste,1998,0.0,0.0,0.0,
Timor-Leste,1999,0.0,0.0,0.0,
Timor-Leste,2000,420000.0,0.0,60000.0,
Timor-Leste,2001,1980000.0,0.0,1920000.0,
Timor-Leste,2002,2220000.0,0.0,1800000.0,
Timor-Leste,2003,2520000.0,0.0,2760000.0,
Timor-Leste,2004,1020000.0,0.0,1320000.0,
Timor-Leste,2005,1440000.0,0.0,1080000.0,
Timor-Leste,2006,2760000.0,0.0,2940000.0,
Timor-Leste,2007,2160000.0,0.0,1860000.0,
Timor-Leste,2008,2880000.0,0.0,3000000.0,
Timor-Leste,2009,2820000.0,0.0,2580000.0,
Timor-Leste,2010,3600000.0,29400.0,4080000.0,
Timor-Leste,2011,2820000.0,29400.0,2340000.0,
Timor-Leste,2012,3660000.0,29400.0,3360000.0,
Timor-Leste,2013,4800000.0,29400.0,4200000.0,
Timor-Leste,2014,6660000.0,29400.0,6660000.0,
Timor-Leste,2015,3540000.0,29400.0,4080000.0,
Timor-Leste,2016,4920000.0,29400.0,4080000.0,
Timor-Leste,2017,3900000.0,29400.0,5160000.0,
Timor-Leste,2018,8340000.0,29400.0,7740000.0,
Timor-Leste,2019,6180000.0,29400.0,7020000.0,
Togo,1990,9660000.0,60000.0,14340000.0,
Togo,1991,25980000.0,60000.0,9300000.0,
Togo,1992,5160000.0,60000.0,18780000.0,
Togo,1993,11700000.0,60000.0,13080000.0,
Togo,1994,10560000.0,60000.0,9960000.0,
Togo,1995,5040000.0,60000.0,12000000.0,
Togo,1996,17460000.0,60000.0,5100000.0,
Togo,1997,13260000.0,60000.0,18780000.0,
Togo,1998,19260000.0,120000.0,9960000.0,
Togo,1999,15780000.0,120000.0,19260000.0,
Togo,2000,11820000.0,120000.0,16980000.0,
Togo,2001,6720000.0,120000.0,11580000.0,
Togo,2002,4080000.0,120000.0,6000000.0,
Togo,2003,8640000.0,120000.0,4320000.0,
Togo,2004,9960000.0,120000.0,8940000.0,
Togo,2005,8400000.0,120000.0,9840000.0,
Togo,2006,8040000.0,120000.0,7080000.0,
Togo,2007,7500000.0,120000.0,9300000.0,
Togo,2008,8280000.0,120000.0,7260000.0,
Togo,2009,12120000.0,120000.0,9120000.0,
Togo,2010,9600000.0,120000.0,11880000.0,
Togo,2011,9600000.0,12600.0,9300000.0,
Togo,2012,5040000.0,14520.0,8820000.0,
Togo,2013,10320000.0,14280.0,5460000.0,
Togo,2014,8580000.0,11700.0,8040000.0,
Togo,2015,4860000.0,13200.0,10680000.0,
Togo,2016,1380000.0,15240.0,4500000.0,
Togo,2017,6900000.0,15240.0,1620000.0,
Togo,2018,3240000.0,15240.0,6660000.0,
Togo,2019,2460000.0,15600.0,3480000.0,
Trinidad & Tobago,1990,900000.0,480000.0,1800000.0,
Trinidad & Tobago,1991,1080000.0,690000.0,480000.0,
Trinidad & Tobago,1992,840000.0,600000.0,120000.0,
Trinidad & Tobago,1993,960000.0,600000.0,600000.0,
Trinidad & Tobago,1994,1080000.0,840000.0,300000.0,
Trinidad & Tobago,1995,1080000.0,840000.0,240000.0,
Trinidad & Tobago,1996,1080000.0,840000.0,240000.0,
Trinidad & Tobago,1997,1140000.0,840000.0,240000.0,
Trinidad & Tobago,1998,1020000.0,840000.0,300000.0,
Trinidad & Tobago,1999,1020000.0,840000.0,180000.0,
Trinidad & Tobago,2000,960000.0,840000.0,180000.0,
Trinidad & Tobago,2001,960000.0,840000.0,180000.0,
Trinidad & Tobago,2002,1020000.0,840000.0,120000.0,
Trinidad & Tobago,2003,960000.0,840000.0,120000.0,
Trinidad & Tobago,2004,900000.0,840000.0,120000.0,
Trinidad & Tobago,2005,900000.0,840000.0,60000.0,
Trinidad & Tobago,2006,720000.0,660000.0,60000.0,
Trinidad & Tobago,2007,720000.0,660000.0,60000.0,
Trinidad & Tobago,2008,660000.0,660000.0,60000.0,
Trinidad & Tobago,2009,660000.0,660000.0,0.0,
Trinidad & Tobago,2010,600000.0,600000.0,60000.0,
Trinidad & Tobago,2011,660000.0,600000.0,0.0,
Trinidad & Tobago,2012,720000.0,600000.0,60000.0,
Trinidad & Tobago,2013,720000.0,600000.0,120000.0,
Trinidad & Tobago,2014,720000.0,600000.0,120000.0,
Trinidad & Tobago,2015,720000.0,600000.0,120000.0,
Trinidad & Tobago,2016,720000.0,600000.0,120000.0,
Trinidad & Tobago,2017,720000.0,600000.0,120000.0,
Trinidad & Tobago,2018,780000.0,600000.0,180000.0,
Trinidad & Tobago,2019,720000.0,600000.0,120000.0,
Tunisia,1990,,,,6060000.0
Tunisia,1991,,,,5400000.0
Tunisia,1992,,,,6660000.0
Tunisia,1993,,,,6060000.0
Tunisia,1994,,,,8220000.0
Tunisia,1995,,,,8220000.0
Tunisia,1996,,,,8640000.0
Tunisia,1997,,,,9900000.0
Tunisia,1998,,,,8820000.0
Tunisia,1999,,,,11160000.0
Tunisia,2000,,,,11520000.0
Tunisia,2001,,,,13980000.0
Tunisia,2002,,,,14160000.0
Tunisia,2003,,,,7380000.0
Tunisia,2004,,,,15840000.0
Tunisia,2005,,,,11400000.0
Tunisia,2006,,,,12540000.0
Tunisia,2007,,,,15180000.0
Tunisia,2008,,,,19080000.0
Tunisia,2009,,,,17340000.0
Tunisia,2010,,,,18240000.0
Tunisia,2011,,,,25740000.0
Tunisia,2012,,,,26340000.0
Tunisia,2013,,,,26340000.0
Tunisia,2014,,,,27600000.0
Tunisia,2015,,,,27540000.0
Tunisia,2016,,,,27960000.0
Tunisia,2017,,,,32760000.0
Tunisia,2018,,,,31980000.0
Tunisia,2019,,,,30480000.0
Uganda,1990,117300000.0,4200000.0,141180000.0,
Uganda,1991,125280000.0,4500000.0,125700000.0,
Uganda,1992,131100000.0,4500000.0,117660000.0,
Uganda,1993,188520000.0,4500000.0,109740000.0,
Uganda,1994,143580000.0,4800000.0,202140000.0,
Uganda,1995,194640000.0,4800000.0,184740000.0,
Uganda,1996,205140000.0,4800000.0,279300000.0,
Uganda,1997,206400000.0,6071400.0,210120000.0,
Uganda,1998,203160000.0,6960000.0,197160000.0,
Uganda,1999,171720000.0,7140000.0,230460000.0,
Uganda,2000,204060000.0,8520000.0,150780000.0,
Uganda,2001,189480000.0,8460000.0,183600000.0,
Uganda,2002,173400000.0,8400000.0,201480000.0,
Uganda,2003,155940000.0,7860000.0,151320000.0,
Uganda,2004,156780000.0,8400000.0,157620000.0,
Uganda,2005,130500000.0,9000000.0,142140000.0,
Uganda,2006,173640000.0,10500000.0,130380000.0,
Uganda,2007,209400000.0,10815000.0,161580000.0,
Uganda,2008,200100000.0,11100000.0,198660000.0,
Uganda,2009,173640000.0,11322000.0,180840000.0,
Uganda,2010,196020000.0,12240000.0,159420000.0,
Uganda,2011,186900000.0,12600000.0,188520000.0,
Uganda,2012,234840000.0,12960000.0,161100000.0,
Uganda,2013,217980000.0,13248000.0,220320000.0,
Uganda,2014,224640000.0,13752000.0,206520000.0,
Uganda,2015,219000000.0,14040000.0,215760000.0,
Uganda,2016,297720000.0,14400000.0,212580000.0,
Uganda,2017,275820000.0,14688000.0,286440000.0,
Uganda,2018,282240000.0,15000000.0,253380000.0,
Uganda,2019,330540000.0,15240000.0,271560000.0,
United Kingdom,1990,,,,173880000.0
United Kingdom,1991,,,,168360000.0
United Kingdom,1992,,,,185280000.0
United Kingdom,1993,,,,191820000.0
United Kingdom,1994,,,,207960000.0
United Kingdom,1995,,,,168420000.0
United Kingdom,1996,,,,174180000.0
United Kingdom,1997,,,,175740000.0
United Kingdom,1998,,,,188520000.0
United Kingdom,1999,,,,174420000.0
United Kingdom,2000,,,,180720000.0
United Kingdom,2001,,,,183720000.0
United Kingdom,2002,,,,178260000.0
United Kingdom,2003,,,,180120000.0
United Kingdom,2004,,,,199740000.0
United Kingdom,2005,,,,205980000.0
United Kingdom,2006,,,,242760000.0
United Kingdom,2007,,,,226860000.0
United Kingdom,2008,,,,238020000.0
United Kingdom,2009,,,,247860000.0
United Kingdom,2010,,,,258120000.0
United Kingdom,2011,,,,250980000.0
United Kingdom,2012,,,,247560000.0
United Kingdom,2013,,,,252360000.0
United Kingdom,2014,,,,259140000.0
United Kingdom,2015,,,,293700000.0
United Kingdom,2016,,,,303120000.0
United Kingdom,2017,,,,299340000.0
United Kingdom,2018,,,,341280000.0
United Kingdom,2019,,,,333240000.0
United States of America,1990,,,,1260420000.0
United States of America,1991,,,,1190400000.0
United States of America,1992,,,,1376340000.0
United States of America,1993,,,,1159740000.0
United States of America,1994,,,,970260000.0
United States of America,1995,,,,1026420000.0
United States of America,1996,,,,1166700000.0
United States of America,1997,,,,1220580000.0
United States of America,1998,,,,1261800000.0
United States of America,1999,,,,1364760000.0
United States of America,2000,,,,1426020000.0
United States of America,2001,,,,1284900000.0
United States of America,2002,,,,1298340000.0
United States of America,2003,,,,1365600000.0
United States of America,2004,,,,1391040000.0
United States of America,2005,,,,1382520000.0
United States of America,2006,,,,1422540000.0
United States of America,2007,,,,1453140000.0
United States of America,2008,,,,1456620000.0
United States of America,2009,,,,1414680000.0
United States of America,2010,,,,1462680000.0
United States of America,2011,,,,1565580000.0
United States of America,2012,,,,1563360000.0
United States of America,2013,,,,1620960000.0
United States of America,2014,,,,1653900000.0
United States of America,2015,,,,1662480000.0
United States of America,2016,,,,1730280000.0
United States of America,2017,,,,1769280000.0
United States of America,2018,,,,1735080000.0
United States of America,2019,,,,1851240000.0
Venezuela,1990,67320000.0,46943400.0,16680000.0,
Venezuela,1991,56460000.0,48928800.0,7680000.0,
Venezuela,1992,72900000.0,50998200.0,8160000.0,
Venezuela,1993,79980000.0,53155800.0,31500000.0,
Venezuela,1994,59340000.0,55404000.0,23160000.0,
Venezuela,1995,88020000.0,57747600.0,5820000.0,
Venezuela,1996,72360000.0,60190800.0,29700000.0,
Venezuela,1997,57060000.0,62736599.0,6300000.0,
Venezuela,1998,95820000.0,65390400.0,16080000.0,
Venezuela,1999,82020000.0,68156400.0,27840000.0,
Venezuela,2000,87000000.0,71039400.0,2280000.0,
Venezuela,2001,75900000.0,74044200.0,1560000.0,
Venezuela,2002,89040000.0,77176200.0,11520000.0,
Venezuela,2003,85260000.0,80440800.0,15600000.0,
Venezuela,2004,79620000.0,83843400.0,10200000.0,
Venezuela,2005,90360000.0,87390000.0,1320000.0,
Venezuela,2006,94260000.0,91086600.0,3900000.0,
Venezuela,2007,91200000.0,94939800.0,4200000.0,
Venezuela,2008,55920000.0,98955600.0,7500000.0,
Venezuela,2009,72840000.0,99000000.0,1080000.0,
Venezuela,2010,72120000.0,99000000.0,1140000.0,
Venezuela,2011,54120000.0,99000000.0,0.0,
Venezuela,2012,57120000.0,99000000.0,120000.0,
Venezuela,2013,48240000.0,99000000.0,360000.0,
Venezuela,2014,39000000.0,99000000.0,0.0,
Venezuela,2015,30000000.0,99000000.0,60000.0,
Venezuela,2016,31500000.0,99000000.0,0.0,
Venezuela,2017,34320000.0,96000000.0,0.0,
Venezuela,2018,34680000.0,93000000.0,4320000.0,
